***2D Rectangular Problem***
***Instances for the Single Large Object Placement Problem (SLOPP)***
Input parameter file: oi.txt
***************************************************************************************************************
Total number of instances 
LargeObject.Length	LargeObject.Width
Number of different item types (i)
Item[i].Length	Item[i].Width	Item[i].LowerBoundDemand	Item[i].UpperBoundDemand	Item[i].Value
29	28	60	60	812
28	30	60	60	840
30	24	60	60	720
20	23	60	60	460
20	24	60	60	480
28	22	60	60	616
27	30	60	60	810
30	28	60	60	840
26	26	60	60	676
150	150
30
27	29	60	60	783
30	30	60	60	900
30	21	60	60	630
23	23	60	60	529
20	20	60	60	400
28	24	60	60	672
23	30	60	60	690
21	29	60	60	609
24	30	60	60	720
29	30	60	60	870
30	24	60	60	720
22	25	60	60	550
21	20	60	60	420
26	26	60	60	676
21	27	60	60	567
20	29	60	60	580
21	23	60	60	483
24	24	60	60	576
25	20	60	60	500
22	21	60	60	462
29	29	60	60	841
20	21	60	60	420
20	27	60	60	540
24	21	60	60	504
29	20	60	60	580
20	23	60	60	460
20	24	60	60	480
20	30	60	60	600
28	23	60	60	644
20	22	60	60	440
150	150
30
23	28	60	60	644
28	30	60	60	840
24	30	60	60	720
30	30	60	60	900
23	30	60	60	690
22	22	60	60	484
21	30	60	60	630
20	20	60	60	400
20	27	60	60	540
30	20	60	60	600
27	21	60	60	567
29	20	60	60	580
22	26	60	60	572
25	27	60	60	675
29	23	60	60	667
20	30	60	60	600
27	24	60	60	648
22	21	60	60	462
26	26	60	60	676
27	30	60	60	810
29	28	60	60	812
22	25	60	60	550
21	20	60	60	420
29	30	60	60	870
28	24	60	60	672
20	28	60	60	560
23	25	60	60	575
20	24	60	60	480
21	21	60	60	441
29	21	60	60	609
150	150
30
30	25	60	60	750
30	22	60	60	660
20	25	60	60	500
25	23	60	60	575
22	30	60	60	660
24	28	60	60	672
30	24	60	60	720
30	21	60	60	630
20	20	60	60	400
24	30	60	60	720
30	29	60	60	870
21	30	60	60	630
26	20	60	60	520
29	20	60	60	580
20	30	60	60	600
20	21	60	60	420
28	21	60	60	588
25	24	60	60	600
30	30	60	60	900
22	22	60	60	484
30	27	60	60	810
21	25	60	60	525
29	30	60	60	870
27	30	60	60	810
27	23	60	60	621
27	26	60	60	702
23	27	60	60	621
30	20	60	60	600
21	22	60	60	462
21	24	60	60	504
150	150
30
20	26	60	60	520
22	23	60	60	506
22	29	60	60	638
26	30	60	60	780
23	30	60	60	690
20	28	60	60	560
24	26	60	60	624
24	30	60	60	720
28	23	60	60	644
26	23	60	60	598
23	21	60	60	483
26	25	60	60	650
20	27	60	60	540
24	25	60	60	600
26	20	60	60	520
29	21	60	60	609
20	22	60	60	440
20	20	60	60	400
30	30	60	60	900
21	30	60	60	630
21	26	60	60	546
30	23	60	60	690
23	22	60	60	506
24	21	60	60	504
30	25	60	60	750
22	20	60	60	440
20	24	60	60	480
30	27	60	60	810
30	20	60	60	600
29	30	60	60	870
150	150
30
20	30	60	60	600
28	29	60	60	812
20	20	60	60	400
30	26	60	60	780
22	23	60	60	506
30	29	60	60	870
23	29	60	60	667
27	20	60	60	540
23	22	60	60	506
27	29	60	60	783
23	28	60	60	644
21	25	60	60	525
30	23	60	60	690
25	24	60	60	600
20	25	60	60	500
23	20	60	60	460
29	21	60	60	609
30	30	60	60	900
21	30	60	60	630
22	21	60	60	462
20	29	60	60	580
23	25	60	60	575
30	28	60	60	840
20	24	60	60	480
21	20	60	60	420
25	21	60	60	525
24	24	60	60	576
22	22	60	60	484
29	20	60	60	580
26	20	60	60	520
150	150
30
30	30	60	60	900
27	20	60	60	540
24	30	60	60	720
26	29	60	60	754
30	27	60	60	810
26	28	60	60	728
28	24	60	60	672
30	24	60	60	720
27	22	60	60	594
30	28	60	60	840
22	28	60	60	616
30	22	60	60	660
29	28	60	60	812
24	29	60	60	696
21	29	60	60	609
28	21	60	60	588
30	20	60	60	600
20	24	60	60	480
21	28	60	60	588
28	20	60	60	560
21	23	60	60	483
21	21	60	60	441
26	20	60	60	520
28	27	60	60	756
28	22	60	60	616
29	29	60	60	841
29	27	60	60	783
30	21	60	60	630
30	26	60	60	780
24	24	60	60	576
150	150
30
28	27	60	60	756
24	25	60	60	600
30	21	60	60	630
24	24	60	60	576
30	28	60	60	840
30	26	60	60	780
20	26	60	60	520
24	28	60	60	672
20	28	60	60	560
30	30	60	60	900
24	30	60	60	720
30	22	60	60	660
29	20	60	60	580
23	23	60	60	529
30	27	60	60	810
30	25	60	60	750
22	20	60	60	440
28	20	60	60	560
20	25	60	60	500
22	29	60	60	638
29	21	60	60	609
25	30	60	60	750
20	30	60	60	600
21	21	60	60	441
20	29	60	60	580
23	22	60	60	506
27	25	60	60	675
29	22	60	60	638
23	21	60	60	483
22	24	60	60	528
150	150
30
29	30	60	60	870
25	21	60	60	525
21	21	60	60	441
30	30	60	60	900
24	21	60	60	504
26	30	60	60	780
26	20	60	60	520
20	20	60	60	400
30	28	60	60	840
25	26	60	60	650
23	21	60	60	483
28	27	60	60	756
21	30	60	60	630
23	25	60	60	575
23	20	60	60	460
22	20	60	60	440
28	30	60	60	840
25	20	60	60	500
26	27	60	60	702
29	22	60	60	638
26	28	60	60	728
20	29	60	60	580
22	30	60	60	660
30	27	60	60	810
23	30	60	60	690
23	28	60	60	644
20	23	60	60	460
21	29	60	60	609
21	28	60	60	588
27	22	60	60	594
150	150
30
20	23	60	60	460
26	20	60	60	520
20	30	60	60	600
20	27	60	60	540
26	21	60	60	546
21	30	60	60	630
28	20	60	60	560
28	23	60	60	644
20	20	60	60	400
30	21	60	60	630
20	28	60	60	560
21	29	60	60	609
23	27	60	60	621
22	30	60	60	660
20	29	60	60	580
21	25	60	60	525
30	25	60	60	750
21	21	60	60	441
22	26	60	60	572
24	22	60	60	528
21	23	60	60	483
23	23	60	60	529
22	20	60	60	440
29	30	60	60	870
27	20	60	60	540
26	28	60	60	728
30	20	60	60	600
25	20	60	60	500
22	24	60	60	528
21	26	60	60	546
150	150
30
30	20	60	60	600
27	25	60	60	675
20	30	60	60	600
22	25	60	60	550
28	20	60	60	560
30	23	60	60	690
22	27	60	60	594
29	30	60	60	870
23	26	60	60	598
30	24	60	60	720
21	29	60	60	609
30	28	60	60	840
20	28	60	60	560
30	26	60	60	780
27	20	60	60	540
28	21	60	60	588
20	20	60	60	400
24	27	60	60	648
26	20	60	60	520
25	30	60	60	750
22	20	60	60	440
30	30	60	60	900
27	22	60	60	594
22	28	60	60	616
20	29	60	60	580
29	21	60	60	609
23	22	60	60	506
30	21	60	60	630
27	29	60	60	783
26	21	60	60	546
150	150
30
21	30	60	60	630
20	27	60	60	540
27	22	60	60	594
30	22	60	60	660
30	30	60	60	900
28	27	60	60	756
30	21	60	60	630
28	21	60	60	588
20	20	60	60	400
21	21	60	60	441
25	23	60	60	575
21	23	60	60	483
27	20	60	60	540
20	21	60	60	420
21	28	60	60	588
21	27	60	60	567
28	23	60	60	644
30	20	60	60	600
20	26	60	60	520
20	22	60	60	440
22	25	60	60	550
22	30	60	60	660
28	30	60	60	840
24	22	60	60	528
20	30	60	60	600
29	25	60	60	725
25	29	60	60	725
29	27	60	60	783
23	20	60	60	460
25	21	60	60	525
150	150
30
30	29	60	60	870
28	29	60	60	812
27	22	60	60	594
25	23	60	60	575
30	30	60	60	900
28	26	60	60	728
20	21	60	60	420
21	20	60	60	420
20	20	60	60	400
20	22	60	60	440
29	20	60	60	580
23	20	60	60	460
20	30	60	60	600
23	30	60	60	690
26	30	60	60	780
25	28	60	60	700
22	30	60	60	660
24	29	60	60	696
28	30	60	60	840
30	20	60	60	600
21	27	60	60	567
20	27	60	60	540
27	28	60	60	756
23	23	60	60	529
24	30	60	60	720
25	20	60	60	500
30	23	60	60	690
20	28	60	60	560
21	23	60	60	483
24	22	60	60	528
150	150
30
29	21	60	60	609
27	23	60	60	621
29	24	60	60	696
23	23	60	60	529
21	29	60	60	609
30	30	60	60	900
28	22	60	60	616
21	30	60	60	630
22	28	60	60	616
20	22	60	60	440
25	23	60	60	575
26	27	60	60	702
25	21	60	60	525
30	26	60	60	780
22	21	60	60	462
28	23	60	60	644
29	20	60	60	580
28	20	60	60	560
29	23	60	60	667
24	22	60	60	528
22	20	60	60	440
23	30	60	60	690
24	30	60	60	720
20	21	60	60	420
27	27	60	60	729
22	30	60	60	660
20	20	60	60	400
30	25	60	60	750
27	20	60	60	540
24	20	60	60	480
150	150
30
28	27	60	60	756
20	20	60	60	400
21	24	60	60	504
22	20	60	60	440
30	21	60	60	630
25	21	60	60	525
21	20	60	60	420
22	26	60	60	572
25	27	60	60	675
29	20	60	60	580
26	20	60	60	520
28	22	60	60	616
30	30	60	60	900
20	26	60	60	520
27	28	60	60	756
21	30	60	60	630
28	25	60	60	700
28	20	60	60	560
26	30	60	60	780
24	24	60	60	576
22	28	60	60	616
30	29	60	60	870
30	25	60	60	750
26	29	60	60	754
20	22	60	60	440
22	25	60	60	550
26	24	60	60	624
27	27	60	60	729
27	24	60	60	648
23	30	60	60	690
150	150
30
30	20	60	60	600
30	22	60	60	660
21	21	60	60	441
29	30	60	60	870
23	21	60	60	483
28	30	60	60	840
30	30	60	60	900
30	26	60	60	780
25	22	60	60	550
30	28	60	60	840
28	24	60	60	672
24	20	60	60	480
27	22	60	60	594
27	29	60	60	783
29	21	60	60	609
26	23	60	60	598
29	22	60	60	638
20	30	60	60	600
20	20	60	60	400
21	26	60	60	546
29	20	60	60	580
24	30	60	60	720
20	28	60	60	560
21	20	60	60	420
28	22	60	60	616
25	28	60	60	700
27	25	60	60	675
23	26	60	60	598
26	30	60	60	780
25	30	60	60	750
150	150
30
22	20	60	60	440
27	28	60	60	756
29	24	60	60	696
20	22	60	60	440
20	30	60	60	600
30	30	60	60	900
22	27	60	60	594
23	24	60	60	552
30	22	60	60	660
26	28	60	60	728
30	28	60	60	840
30	21	60	60	630
22	22	60	60	484
23	30	60	60	690
27	30	60	60	810
28	25	60	60	700
20	27	60	60	540
29	20	60	60	580
24	23	60	60	552
24	28	60	60	672
