***2D Rectangular Problem***
***Instances for the Single Large Object Placement Problem (SLOPP)***
Input parameter file: oi.txt
***************************************************************************************************************
Total number of instances 
LargeObject.Length	LargeObject.Width
Number of different item types (i)
Item[i].Length	Item[i].Width	Item[i].LowerBoundDemand	Item[i].UpperBoundDemand	Item[i].Value
41	24	80	80	984
1	5	80	80	5
4	31	80	80	124
10	9	80	80	90
31	9	80	80	279
53	3	80	80	159
46	18	80	80	828
54	10	80	80	540
11	31	80	80	341
48	35	80	80	1680
32	20	80	80	640
25	25	80	80	625
50	15	80	80	750
42	14	80	80	588
40	27	80	80	1080
45	15	80	80	675
54	21	80	80	1134
18	26	80	80	468
150	150
80
40	18	80	80	720
50	13	80	80	650
34	37	80	80	1258
1	10	80	80	10
1	15	80	80	15
12	10	80	80	120
18	24	80	80	432
15	16	80	80	240
18	9	80	80	162
4	14	80	80	56
40	19	80	80	760
4	42	80	80	168
42	17	80	80	714
54	4	80	80	216
55	11	80	80	605
55	5	80	80	275
48	26	80	80	1248
54	17	80	80	918
18	29	80	80	522
13	17	80	80	221
50	5	80	80	250
37	6	80	80	222
45	15	80	80	675
44	30	80	80	1320
39	4	80	80	156
19	25	80	80	475
47	20	80	80	940
48	19	80	80	912
51	12	80	80	612
55	13	80	80	715
48	2	80	80	96
23	19	80	80	437
39	12	80	80	468
49	22	80	80	1078
1	19	80	80	19
12	8	80	80	96
1	12	80	80	12
1	7	80	80	7
19	19	80	80	361
4	5	80	80	20
55	26	80	80	1430
47	23	80	80	1081
53	12	80	80	636
4	15	80	80	60
10	16	80	80	160
3	16	80	80	48
47	13	80	80	611
25	7	80	80	175
51	36	80	80	1836
6	13	80	80	78
53	17	80	80	901
40	22	80	80	880
7	19	80	80	133
25	8	80	80	200
11	14	80	80	154
1	35	80	80	35
48	22	80	80	1056
36	6	80	80	216
49	21	80	80	1029
55	24	80	80	1320
1	22	80	80	22
41	2	80	80	82
11	20	80	80	220
52	36	80	80	1872
55	6	80	80	330
27	3	80	80	81
2	20	80	80	40
51	19	80	80	969
47	19	80	80	893
49	8	80	80	392
35	16	80	80	560
2	22	80	80	44
42	28	80	80	1176
1	29	80	80	29
35	13	80	80	455
1	8	80	80	8
30	20	80	80	600
36	13	80	80	468
11	6	80	80	66
47	8	80	80	376
150	150
80
50	24	80	80	1200
55	14	80	80	770
15	15	80	80	225
8	4	80	80	32
35	16	80	80	560
49	31	80	80	1519
37	16	80	80	592
29	36	80	80	1044
53	24	80	80	1272
21	17	80	80	357
16	17	80	80	272
24	10	80	80	240
43	25	80	80	1075
28	40	80	80	1120
34	10	80	80	340
55	4	80	80	220
7	8	80	80	56
50	30	80	80	1500
4	12	80	80	48
4	13	80	80	52
3	3	80	80	9
1	15	80	80	15
2	14	80	80	28
12	11	80	80	132
55	31	80	80	1705
53	6	80	80	318
35	12	80	80	420
22	24	80	80	528
3	17	80	80	51
40	15	80	80	600
20	29	80	80	580
49	20	80	80	980
22	32	80	80	704
55	16	80	80	880
46	11	80	80	506
40	5	80	80	200
4	45	80	80	180
33	17	80	80	561
39	21	80	80	819
20	24	80	80	480
54	6	80	80	324
21	10	80	80	210
10	20	80	80	200
34	31	80	80	1054
54	18	80	80	972
12	23	80	80	276
1	11	80	80	11
1	9	80	80	9
55	21	80	80	1155
38	19	80	80	722
53	1	80	80	53
48	13	80	80	624
55	7	80	80	385
55	9	80	80	495
49	9	80	80	441
49	12	80	80	588
27	35	80	80	945
24	29	80	80	696
11	6	80	80	66
51	15	80	80	765
51	12	80	80	612
51	14	80	80	714
29	33	80	80	957
1	38	80	80	38
14	2	80	80	28
3	25	80	80	75
25	27	80	80	675
55	23	80	80	1265
8	46	80	80	368
32	7	80	80	224
15	34	80	80	510
1	8	80	80	8
38	27	80	80	1026
27	9	80	80	243
14	12	80	80	168
1	5	80	80	5
40	13	80	80	520
12	8	80	80	96
50	16	80	80	800
5	13	80	80	65
150	150
80
1	18	80	80	18
11	6	80	80	66
42	13	80	80	546
9	10	80	80	90
19	18	80	80	342
51	7	80	80	357
8	11	80	80	88
8	13	80	80	104
43	30	80	80	1290
44	19	80	80	836
15	12	80	80	180
15	24	80	80	360
33	41	80	80	1353
17	38	80	80	646
1	19	80	80	19
21	17	80	80	357
24	27	80	80	648
42	12	80	80	504
5	17	80	80	85
55	26	80	80	1430
16	34	80	80	544
54	7	80	80	378
51	21	80	80	1071
46	4	80	80	184
1	13	80	80	13
23	11	80	80	253
3	16	80	80	48
55	21	80	80	1155
15	7	80	80	105
24	6	80	80	144
31	10	80	80	310
19	36	80	80	684
13	19	80	80	247
10	5	80	80	50
27	22	80	80	594
1	7	80	80	7
24	25	80	80	600
39	3	80	80	117
1	9	80	80	9
54	10	80	80	540
55	16	80	80	880
32	10	80	80	320
25	7	80	80	175
53	16	80	80	848
11	23	80	80	253
55	15	80	80	825
54	9	80	80	486
55	12	80	80	660
2	9	80	80	18
13	34	80	80	442
40	11	80	80	440
49	5	80	80	245
39	24	80	80	936
25	38	80	80	950
29	11	80	80	319
1	32	80	80	32
39	8	80	80	312
46	17	80	80	782
55	23	80	80	1265
27	25	80	80	675
7	20	80	80	140
49	13	80	80	637
26	18	80	80	468
43	15	80	80	645
22	15	80	80	330
1	3	80	80	3
8	8	80	80	64
22	12	80	80	264
11	17	80	80	187
1	2	80	80	2
2	6	80	80	12
53	20	80	80	1060
33	11	80	80	363
55	10	80	80	550
21	16	80	80	336
54	8	80	80	432
54	16	80	80	864
41	14	80	80	574
54	14	80	80	756
40	12	80	80	480
150	150
80
15	15	80	80	225
8	10	80	80	80
53	9	80	80	477
54	25	80	80	1350
52	6	80	80	312
35	9	80	80	315
9	21	80	80	189
1	10	80	80	10
23	6	80	80	138
45	15	80	80	675
2	6	80	80	12
20	21	80	80	420
7	18	80	80	126
1	9	80	80	9
37	7	80	80	259
48	21	80	80	1008
9	10	80	80	90
42	36	80	80	1512
31	22	80	80	682
39	8	80	80	312
7	12	80	80	84
40	37	80	80	1480
25	13	80	80	325
50	29	80	80	1450
40	11	80	80	440
29	15	80	80	435
9	11	80	80	99
24	15	80	80	360
45	8	80	80	360
31	6	80	80	186
34	14	80	80	476
43	28	80	80	1204
44	16	80	80	704
52	19	80	80	988
41	14	80	80	574
54	43	80	80	2322
11	21	80	80	231
25	12	80	80	300
19	34	80	80	646
5	28	80	80	140
1	23	80	80	23
1	28	80	80	28
27	25	80	80	675
41	11	80	80	451
8	6	80	80	48
55	8	80	80	440
54	34	80	80	1836
55	27	80	80	1485
49	17	80	80	833
51	1	80	80	51
22	4	80	80	88
14	31	80	80	434
7	5	80	80	35
25	3	80	80	75
2	33	80	80	66
1	3	80	80	3
55	12	80	80	660
21	33	80	80	693
8	13	80	80	104
36	8	80	80	288
54	23	80	80	1242
3	6	80	80	18
1	36	80	80	36
43	7	80	80	301
35	19	80	80	665
6	16	80	80	96
4	20	80	80	80
3	10	80	80	30
30	19	80	80	570
4	12	80	80	48
33	11	80	80	363
25	20	80	80	500
6	15	80	80	90
51	16	80	80	816
43	24	80	80	1032
49	21	80	80	1029
7	7	80	80	49
6	6	80	80	36
46	3	80	80	138
36	4	80	80	144
150	150
80
20	20	80	80	400
52	35	80	80	1820
19	13	80	80	247
46	15	80	80	690
43	14	80	80	602
55	18	80	80	990
54	19	80	80	1026
18	11	80	80	198
3	18	80	80	54
53	10	80	80	530
39	6	80	80	234
6	15	80	80	90
54	13	80	80	702
3	10	80	80	30
16	15	80	80	240
1	15	80	80	15
6	7	80	80	42
42	10	80	80	420
47	4	80	80	188
36	10	80	80	360
53	11	80	80	583
45	2	80	80	90
8	3	80	80	24
55	20	80	80	1100
8	27	80	80	216
43	35	80	80	1505
22	16	80	80	352
43	19	80	80	817
11	20	80	80	220
7	25	80	80	175
46	42	80	80	1932
12	17	80	80	204
28	19	80	80	532
3	14	80	80	42
48	18	80	80	864
2	6	80	80	12
3	29	80	80	87
25	16	80	80	400
34	21	80	80	714
25	17	80	80	425
3	21	80	80	63
1	18	80	80	18
11	15	80	80	165
45	7	80	80	315
55	13	80	80	715
11	17	80	80	187
46	29	80	80	1334
18	16	80	80	288
54	3	80	80	162
1	14	80	80	14
46	24	80	80	1104
41	12	80	80	492
43	17	80	80	731
32	9	80	80	288
41	18	80	80	738
5	22	80	80	110
33	22	80	80	726
13	13	80	80	169
7	17	80	80	119
26	15	80	80	390
33	19	80	80	627
11	7	80	80	77
50	24	80	80	1200
47	10	80	80	470
26	13	80	80	338
53	6	80	80	318
30	18	80	80	540
9	11	80	80	99
2	2	80	80	4
35	12	80	80	420
39	28	80	80	1092
10	7	80	80	70
12	22	80	80	264
15	31	80	80	465
37	18	80	80	666
12	24	80	80	288
14	19	80	80	266
55	16	80	80	880
2	9	80	80	18
42	8	80	80	336
150	150
80
10	7	80	80	70
10	6	80	80	60
18	2	80	80	36
9	10	80	80	90
55	9	80	80	495
1	6	80	80	6
11	15	80	80	165
4	31	80	80	124
12	7	80	80	84
1	33	80	80	33
21	28	80	80	588
1	17	80	80	17
4	11	80	80	44
15	15	80	80	225
14	32	80	80	448
41	29	80	80	1189
25	10	80	80	250
55	28	80	80	1540
5	8	80	80	40
29	7	80	80	203
8	20	80	80	160
1	13	80	80	13
52	16	80	80	832
54	28	80	80	1512
3	17	80	80	51
1	28	80	80	28
28	21	80	80	588
45	18	80	80	810
48	15	80	80	720
2	33	80	80	66
51	19	80	80	969
53	48	80	80	2544
37	14	80	80	518
6	2	80	80	12
3	3	80	80	9
3	11	80	80	33
1	10	80	80	10
4	30	80	80	120
3	7	80	80	21
54	6	80	80	324
53	8	80	80	424
55	27	80	80	1485
43	24	80	80	1032
55	15	80	80	825
46	13	80	80	598
30	19	80	80	570
14	25	80	80	350
25	31	80	80	775
3	22	80	80	66
1	2	80	80	2
9	13	80	80	117
17	12	80	80	204
25	28	80	80	700
26	13	80	80	338
1	21	80	80	21
48	26	80	80	1248
55	4	80	80	220
5	10	80	80	50
55	22	80	80	1210
35	13	80	80	455
14	12	80	80	168
