***2D Rectangular Problem***
***Instances for the Single Large Object Placement Problem (SLOPP)***
Input parameter file: oi.txt
***************************************************************************************************************
Total number of instances 
LargeObject.Length	LargeObject.Width
Number of different item types (i)
Item[i].Length	Item[i].Width	Item[i].LowerBoundDemand	Item[i].UpperBoundDemand	Item[i].Value
25	19	80	80	475
17	27	80	80	459
20	27	80	80	540
27	27	80	80	729
24	17	80	80	408
24	19	80	80	456
17	24	80	80	408
27	26	80	80	702
21	24	80	80	504
27	21	80	80	567
19	22	80	80	418
26	17	80	80	442
20	17	80	80	340
26	18	80	80	468
19	27	80	80	513
18	27	80	80	486
19	18	80	80	342
17	26	80	80	442
20	22	80	80	440
27	25	80	80	675
17	21	80	80	357
18	17	80	80	306
22	18	80	80	396
21	21	80	80	441
19	19	80	80	361
23	23	80	80	529
21	23	80	80	483
18	21	80	80	378
22	23	80	80	506
23	25	80	80	575
25	21	80	80	525
27	19	80	80	513
22	17	80	80	374
22	19	80	80	418
19	17	80	80	323
25	26	80	80	650
26	26	80	80	676
26	22	80	80	572
18	25	80	80	450
17	19	80	80	323
18	24	80	80	432
25	17	80	80	425
18	20	80	80	360
18	18	80	80	324
23	17	80	80	391
25	24	80	80	600
18	26	80	80	468
23	18	80	80	414
26	25	80	80	650
26	27	80	80	702
18	19	80	80	342
24	27	80	80	648
21	19	80	80	399
22	22	80	80	484
27	18	80	80	486
20	19	80	80	380
23	22	80	80	506
25	27	80	80	675
25	23	80	80	575
17	25	80	80	425
17	23	80	80	391
21	20	80	80	420
27	22	80	80	594
20	25	80	80	500
22	27	80	80	594
26	23	80	80	598
150	150
29
23	22	80	80	506
17	17	80	80	289
17	18	80	80	306
27	17	80	80	459
24	20	80	80	480
17	24	80	80	408
26	26	80	80	676
21	20	80	80	420
25	19	80	80	475
17	27	80	80	459
22	18	80	80	396
18	18	80	80	324
27	27	80	80	729
21	18	80	80	378
23	27	80	80	621
23	17	80	80	391
25	17	80	80	425
23	24	80	80	552
18	22	80	80	396
17	25	80	80	425
27	22	80	80	594
22	24	80	80	528
17	20	80	80	340
23	19	80	80	437
21	25	80	80	525
17	26	80	80	442
24	27	80	80	648
19	27	80	80	513
27	23	80	80	621
150	150
59
24	26	80	80	624
19	27	80	80	513
27	24	80	80	648
20	27	80	80	540
20	25	80	80	500
27	27	80	80	729
20	21	80	80	420
26	22	80	80	572
25	21	80	80	525
19	18	80	80	342
20	18	80	80	360
23	17	80	80	391
17	27	80	80	459
17	24	80	80	408
23	18	80	80	414
18	27	80	80	486
25	17	80	80	425
25	20	80	80	500
17	17	80	80	289
27	18	80	80	486
17	25	80	80	425
18	26	80	80	468
20	24	80	80	480
18	21	80	80	378
17	22	80	80	374
18	22	80	80	396
27	22	80	80	594
18	18	80	80	324
19	23	80	80	437
21	19	80	80	399
18	20	80	80	360
20	20	80	80	400
19	17	80	80	323
26	27	80	80	702
24	17	80	80	408
23	25	80	80	575
27	17	80	80	459
22	17	80	80	374
19	21	80	80	399
18	23	80	80	414
27	21	80	80	567
25	24	80	80	600
21	24	80	80	504
23	19	80	80	437
23	24	80	80	552
25	26	80	80	650
23	27	80	80	621
21	27	80	80	567
26	25	80	80	650
24	27	80	80	648
25	18	80	80	450
27	19	80	80	513
27	26	80	80	702
19	19	80	80	361
22	27	80	80	594
22	22	80	80	484
20	26	80	80	520
21	17	80	80	357
26	17	80	80	442
150	150
21
19	20	80	80	380
17	27	80	80	459
20	24	80	80	480
27	17	80	80	459
27	25	80	80	675
27	23	80	80	621
24	24	80	80	576
19	27	80	80	513
19	24	80	80	456
27	22	80	80	594
17	18	80	80	306
19	26	80	80	494
17	25	80	80	425
18	17	80	80	306
25	17	80	80	425
18	18	80	80	324
20	27	80	80	540
27	24	80	80	648
18	19	80	80	342
27	27	80	80	729
17	23	80	80	391
150	150
78
17	21	80	80	357
17	17	80	80	289
26	17	80	80	442
19	19	80	80	361
25	19	80	80	475
20	25	80	80	500
19	24	80	80	456
27	17	80	80	459
17	26	80	80	442
18	25	80	80	450
17	20	80	80	340
27	22	80	80	594
27	27	80	80	729
17	23	80	80	391
17	27	80	80	459
22	25	80	80	550
25	24	80	80	600
26	22	80	80	572
27	20	80	80	540
23	19	80	80	437
18	24	80	80	432
27	18	80	80	486
17	24	80	80	408
19	17	80	80	323
19	26	80	80	494
27	26	80	80	702
20	27	80	80	540
23	27	80	80	621
26	25	80	80	650
22	17	80	80	374
21	26	80	80	546
25	27	80	80	675
25	20	80	80	500
24	17	80	80	408
25	18	80	80	450
23	20	80	80	460
27	21	80	80	567
22	22	80	80	484
20	17	80	80	340
18	18	80	80	324
17	19	80	80	323
18	20	80	80	360
21	19	80	80	399
27	25	80	80	675
26	24	80	80	624
18	26	80	80	468
26	20	80	80	520
17	18	80	80	306
17	22	80	80	374
22	19	80	80	418
19	25	80	80	475
21	21	80	80	441
22	20	80	80	440
23	24	80	80	552
22	18	80	80	396
27	23	80	80	621
19	18	80	80	342
25	17	80	80	425
26	21	80	80	546
26	19	80	80	494
21	27	80	80	567
20	23	80	80	460
22	23	80	80	506
24	24	80	80	576
24	27	80	80	648
18	21	80	80	378
18	17	80	80	306
20	26	80	80	520
19	23	80	80	437
22	24	80	80	528
18	27	80	80	486
23	17	80	80	391
24	23	80	80	552
25	22	80	80	550
23	26	80	80	598
27	19	80	80	513
25	23	80	80	575
27	24	80	80	648
150	150
33
23	27	80	80	621
22	17	80	80	374
27	27	80	80	729
19	27	80	80	513
27	18	80	80	486
17	26	80	80	442
17	20	80	80	340
27	25	80	80	675
21	27	80	80	567
23	18	80	80	414
19	18	80	80	342
25	22	80	80	550
21	17	80	80	357
17	21	80	80	357
24	22	80	80	528
17	24	80	80	408
18	20	80	80	360
27	24	80	80	648
20	26	80	80	520
17	17	80	80	289
26	25	80	80	650
17	27	80	80	459
27	19	80	80	513
24	27	80	80	648
18	17	80	80	306
25	19	80	80	475
22	25	80	80	550
19	20	80	80	380
18	21	80	80	378
26	17	80	80	442
22	27	80	80	594
26	20	80	80	520
19	22	80	80	418
150	150
13
26	21	80	80	546
17	19	80	80	323
17	27	80	80	459
27	27	80	80	729
19	24	80	80	456
20	21	80	80	420
27	19	80	80	513
23	25	80	80	575
27	25	80	80	675
27	18	80	80	486
19	19	80	80	361
20	27	80	80	540
24	27	80	80	648
150	150
58
26	17	80	80	442
25	20	80	80	500
21	27	80	80	567
20	27	80	80	540
25	27	80	80	675
18	27	80	80	486
26	24	80	80	624
19	19	80	80	361
27	18	80	80	486
22	20	80	80	440
27	24	80	80	648
26	26	80	80	676
17	17	80	80	289
17	27	80	80	459
22	17	80	80	374
18	26	80	80	468
18	17	80	80	306
17	19	80	80	323
17	26	80	80	442
24	27	80	80	648
23	23	80	80	529
27	27	80	80	729
25	25	80	80	625
26	21	80	80	546
19	24	80	80	456
19	26	80	80	494
19	27	80	80	513
27	21	80	80	567
25	23	80	80	575
27	17	80	80	459
17	24	80	80	408
27	23	80	80	621
21	26	80	80	546
24	25	80	80	600
22	23	80	80	506
27	20	80	80	540
27	26	80	80	702
18	22	80	80	396
21	17	80	80	357
20	18	80	80	360
24	26	80	80	624
25	19	80	80	475
23	20	80	80	460
21	24	80	80	504
17	20	80	80	340
23	27	80	80	621
20	26	80	80	520
19	18	80	80	342
17	22	80	80	374
19	17	80	80	323
25	24	80	80	600
21	23	80	80	483
21	19	80	80	399
20	17	80	80	340
26	20	80	80	520
23	25	80	80	575
26	27	80	80	702
18	23	80	80	414
150	150
53
27	25	80	80	675
25	20	80	80	500
27	21	80	80	567
27	26	80	80	702
23	27	80	80	621
21	25	80	80	525
17	25	80	80	425
19	19	80	80	361
24	19	80	80	456
27	20	80	80	540
26	21	80	80	546
17	17	80	80	289
17	27	80	80	459
23	20	80	80	460
20	21	80	80	420
27	22	80	80	594
24	17	80	80	408
24	25	80	80	600
17	23	80	80	391
27	18	80	80	486
27	27	80	80	729
19	27	80	80	513
23	17	80	80	391
25	17	80	80	425
18	27	80	80	486
21	17	80	80	357
22	27	80	80	594
19	17	80	80	323
22	18	80	80	396
21	23	80	80	483
27	19	80	80	513
25	21	80	80	525
23	19	80	80	437
23	24	80	80	552
20	17	80	80	340
21	27	80	80	567
20	18	80	80	360
17	22	80	80	374
27	24	80	80	648
20	20	80	80	400
21	18	80	80	378
22	24	80	80	528
17	19	80	80	323
19	20	80	80	380
19	21	80	80	399
27	23	80	80	621
22	19	80	80	418
26	17	80	80	442
22	23	80	80	506
24	27	80	80	648
26	20	80	80	520
27	17	80	80	459
17	24	80	80	408
150	150
16
27	17	80	80	459
17	17	80	80	289
27	27	80	80	729
17	20	80	80	340
27	23	80	80	621
27	24	80	80	648
17	22	80	80	374
26	26	80	80	676
19	22	80	80	418
19	27	80	80	513
23	19	80	80	437
17	18	80	80	306
24	27	80	80	648
25	17	80	80	425
27	26	80	80	702
26	17	80	80	442
150	150
15
24	27	80	80	648
19	24	80	80	456
27	17	80	80	459
21	19	80	80	399
27	25	80	80	675
17	25	80	80	425
23	27	80	80	621
17	17	80	80	289
19	27	80	80	513
21	27	80	80	567
17	18	80	80	306
24	24	80	80	576
26	25	80	80	650
24	20	80	80	480
23	17	80	80	391
150	150
24
27	18	80	80	486
27	20	80	80	540
24	24	80	80	576
20	22	80	80	440
17	27	80	80	459
26	24	80	80	624
26	17	80	80	442
27	23	80	80	621
23	18	80	80	414
27	26	80	80	702
25	20	80	80	500
24	27	80	80	648
17	20	80	80	340
22	23	80	80	506
19	26	80	80	494
17	18	80	80	306
17	24	80	80	408
18	17	80	80	306
22	24	80	80	528
20	27	80	80	540
17	23	80	80	391
27	22	80	80	594
24	19	80	80	456
20	18	80	80	360
150	150
71
17	23	80	80	391
27	27	80	80	729
27	23	80	80	621
24	24	80	80	576
19	19	80	80	361
21	25	80	80	525
18	17	80	80	306
21	17	80	80	357
26	27	80	80	702
24	26	80	80	624
17	17	80	80	289
23	27	80	80	621
17	18	80	80	306
17	27	80	80	459
26	19	80	80	494
27	24	80	80	648
