***2D Rectangular Problem***
***Instances for the Single Large Object Placement Problem (SLOPP)***
Input parameter file: oi.txt
***************************************************************************************************************
Total number of instances 
LargeObject.Length	LargeObject.Width
Number of different item types (i)
Item[i].Length	Item[i].Width	Item[i].LowerBoundDemand	Item[i].UpperBoundDemand	Item[i].Value
60	13	60	60	780
6	15	60	60	90
9	19	60	60	171
14	19	60	60	266
2	14	60	60	28
59	12	60	60	708
8	44	60	60	352
55	5	60	60	275
9	6	60	60	54
29	6	60	60	174
55	25	60	60	1375
35	32	60	60	1120
33	12	60	60	396
42	8	60	60	336
55	23	60	60	1265
2	36	60	60	72
60	6	60	60	360
10	8	60	60	80
9	33	60	60	297
2	25	60	60	50
41	42	60	60	1722
13	37	60	60	481
60	11	60	60	660
32	25	60	60	800
2	18	60	60	36
12	16	60	60	192
47	26	60	60	1222
55	2	60	60	110
3	30	60	60	90
54	11	60	60	594
29	12	60	60	348
60	12	60	60	720
11	13	60	60	143
12	21	60	60	252
58	26	60	60	1508
33	19	60	60	627
3	4	60	60	12
42	4	60	60	168
24	12	60	60	288
5	14	60	60	70
18	13	60	60	234
60	14	60	60	840
3	9	60	60	27
54	21	60	60	1134
12	9	60	60	108
150	150
60
54	9	60	60	486
48	10	60	60	480
2	15	60	60	30
34	13	60	60	442
7	18	60	60	126
56	12	60	60	672
59	9	60	60	531
26	11	60	60	286
39	27	60	60	1053
11	20	60	60	220
52	30	60	60	1560
60	38	60	60	2280
7	15	60	60	105
50	3	60	60	150
59	26	60	60	1534
2	21	60	60	42
26	7	60	60	182
38	11	60	60	418
60	13	60	60	780
59	33	60	60	1947
2	9	60	60	18
54	25	60	60	1350
16	10	60	60	160
5	12	60	60	60
44	30	60	60	1320
21	12	60	60	252
54	12	60	60	648
2	7	60	60	14
5	19	60	60	95
22	9	60	60	198
57	14	60	60	798
6	17	60	60	102
60	6	60	60	360
20	18	60	60	360
51	15	60	60	765
27	8	60	60	216
55	40	60	60	2200
8	15	60	60	120
58	19	60	60	1102
59	6	60	60	354
41	19	60	60	779
55	15	60	60	825
56	27	60	60	1512
3	10	60	60	30
34	11	60	60	374
19	21	60	60	399
54	6	60	60	324
50	6	60	60	300
55	12	60	60	660
53	41	60	60	2173
2	14	60	60	28
48	45	60	60	2160
60	16	60	60	960
4	14	60	60	56
2	16	60	60	32
48	13	60	60	624
44	33	60	60	1452
44	34	60	60	1496
6	8	60	60	48
35	19	60	60	665
150	150
60
53	5	60	60	265
56	11	60	60	616
8	16	60	60	128
18	42	60	60	756
5	18	60	60	90
25	20	60	60	500
58	32	60	60	1856
3	11	60	60	33
11	16	60	60	176
9	26	60	60	234
60	45	60	60	2700
53	13	60	60	689
42	11	60	60	462
2	19	60	60	38
14	26	60	60	364
37	20	60	60	740
19	17	60	60	323
7	29	60	60	203
60	15	60	60	900
51	14	60	60	714
58	16	60	60	928
60	22	60	60	1320
51	17	60	60	867
11	19	60	60	209
44	37	60	60	1628
7	10	60	60	70
2	26	60	60	52
3	9	60	60	27
5	9	60	60	45
34	8	60	60	272
42	6	60	60	252
2	7	60	60	14
2	12	60	60	24
7	33	60	60	231
48	30	60	60	1440
29	19	60	60	551
2	15	60	60	30
3	8	60	60	24
4	21	60	60	84
53	15	60	60	795
50	25	60	60	1250
57	15	60	60	855
50	40	60	60	2000
60	24	60	60	1440
55	21	60	60	1155
51	9	60	60	459
17	19	60	60	323
31	21	60	60	651
54	15	60	60	810
6	37	60	60	222
43	15	60	60	645
17	11	60	60	187
36	19	60	60	684
2	32	60	60	64
50	12	60	60	600
60	4	60	60	240
40	6	60	60	240
3	40	60	60	120
23	20	60	60	460
52	29	60	60	1508
150	150
60
31	25	60	60	775
28	23	60	60	644
9	18	60	60	162
2	25	60	60	50
34	14	60	60	476
32	13	60	60	416
17	8	60	60	136
29	27	60	60	783
20	14	60	60	280
58	18	60	60	1044
46	11	60	60	506
23	28	60	60	644
10	9	60	60	90
5	27	60	60	135
7	13	60	60	91
58	30	60	60	1740
39	13	60	60	507
17	39	60	60	663
58	28	60	60	1624
53	4	60	60	212
2	29	60	60	58
6	10	60	60	60
48	10	60	60	480
32	16	60	60	512
59	42	60	60	2478
13	12	60	60	156
60	20	60	60	1200
11	18	60	60	198
24	29	60	60	696
42	3	60	60	126
51	12	60	60	612
18	22	60	60	396
35	11	60	60	385
8	15	60	60	120
3	28	60	60	84
22	11	60	60	242
58	11	60	60	638
60	22	60	60	1320
34	23	60	60	782
38	13	60	60	494
55	18	60	60	990
60	15	60	60	900
60	35	60	60	2100
45	29	60	60	1305
39	33	60	60	1287
58	17	60	60	986
18	19	60	60	342
38	19	60	60	722
57	14	60	60	798
60	18	60	60	1080
5	4	60	60	20
51	16	60	60	816
2	19	60	60	38
23	25	60	60	575
14	6	60	60	84
36	9	60	60	324
50	33	60	60	1650
5	11	60	60	55
3	30	60	60	90
12	6	60	60	72
150	150
60
18	13	60	60	234
28	11	60	60	308
60	17	60	60	1020
14	5	60	60	70
2	16	60	60	32
57	21	60	60	1197
60	5	60	60	300
50	31	60	60	1550
58	37	60	60	2146
10	18	60	60	180
36	16	60	60	576
21	29	60	60	609
45	12	60	60	540
3	45	60	60	135
23	31	60	60	713
57	39	60	60	2223
43	7	60	60	301
41	13	60	60	533
4	21	60	60	84
58	26	60	60	1508
25	21	60	60	525
56	16	60	60	896
14	17	60	60	238
53	5	60	60	265
19	7	60	60	133
53	11	60	60	583
60	45	60	60	2700
60	25	60	60	1500
30	28	60	60	840
8	22	60	60	176
54	15	60	60	810
2	15	60	60	30
21	33	60	60	693
25	6	60	60	150
58	11	60	60	638
58	27	60	60	1566
8	3	60	60	24
19	23	60	60	437
37	9	60	60	333
2	29	60	60	58
3	15	60	60	45
49	27	60	60	1323
17	20	60	60	340
12	15	60	60	180
34	19	60	60	646
6	41	60	60	246
37	18	60	60	666
7	21	60	60	147
56	31	60	60	1736
59	21	60	60	1239
2	30	60	60	60
32	12	60	60	384
13	29	60	60	377
10	25	60	60	250
57	16	60	60	912
4	10	60	60	40
8	21	60	60	168
49	32	60	60	1568
13	15	60	60	195
4	11	60	60	44
150	150
60
49	7	60	60	343
10	15	60	60	150
12	10	60	60	120
34	6	60	60	204
47	20	60	60	940
8	25	60	60	200
39	11	60	60	429
52	22	60	60	1144
59	18	60	60	1062
53	21	60	60	1113
58	10	60	60	580
60	18	60	60	1080
24	15	60	60	360
59	11	60	60	649
15	43	60	60	645
32	27	60	60	864
15	27	60	60	405
31	14	60	60	434
7	41	60	60	287
3	30	60	60	90
28	15	60	60	420
59	13	60	60	767
35	8	60	60	280
45	39	60	60	1755
28	32	60	60	896
60	13	60	60	780
50	9	60	60	450
21	14	60	60	294
60	20	60	60	1200
59	17	60	60	1003
17	3	60	60	51
46	6	60	60	276
2	17	60	60	34
59	22	60	60	1298
60	6	60	60	360
19	18	60	60	342
10	5	60	60	50
60	3	60	60	180
60	29	60	60	1740
54	20	60	60	1080
55	2	60	60	110
25	5	60	60	125
16	34	60	60	544
9	7	60	60	63
28	5	60	60	140
3	36	60	60	108
2	5	60	60	10
60	14	60	60	840
23	36	60	60	828
28	10	60	60	280
29	10	60	60	290
59	33	60	60	1947
32	31	60	60	992
58	22	60	60	1276
30	19	60	60	570
20	10	60	60	200
4	9	60	60	36
38	8	60	60	304
43	41	60	60	1763
6	14	60	60	84
150	150
60
37	13	60	60	481
27	22	60	60	594
7	17	60	60	119
56	19	60	60	1064
47	27	60	60	1269
54	23	60	60	1242
2	11	60	60	22
43	24	60	60	1032
16	31	60	60	496
59	20	60	60	1180
20	28	60	60	560
22	23	60	60	506
57	39	60	60	2223
22	15	60	60	330
50	17	60	60	850
47	16	60	60	752
60	21	60	60	1260
59	22	60	60	1298
20	13	60	60	260
5	20	60	60	100
57	12	60	60	684
43	7	60	60	301
22	9	60	60	198
57	6	60	60	342
52	3	60	60	156
3	15	60	60	45
40	22	60	60	880
60	20	60	60	1200
10	23	60	60	230
24	20	60	60	480
35	7	60	60	245
60	11	60	60	660
54	9	60	60	486
55	11	60	60	605
36	28	60	60	1008
12	11	60	60	132
44	13	60	60	572
7	16	60	60	112
43	10	60	60	430
50	14	60	60	700
36	12	60	60	432
7	6	60	60	42
54	44	60	60	2376
42	5	60	60	210
38	22	60	60	836
58	6	60	60	348
6	29	60	60	174
33	9	60	60	297
4	15	60	60	60
30	21	60	60	630
56	9	60	60	504
44	17	60	60	748
6	34	60	60	204
13	17	60	60	221
49	9	60	60	441
60	14	60	60	840
13	19	60	60	247
51	32	60	60	1632
21	18	60	60	378
59	4	60	60	236
150	150
60
54	22	60	60	1188
21	31	60	60	651
4	9	60	60	36
40	28	60	60	1120
59	29	60	60	1711
2	20	60	60	40
49	10	60	60	490
2	7	60	60	14
24	21	60	60	504
46	10	60	60	460
17	16	60	60	272
15	19	60	60	285
3	12	60	60	36
26	26	60	60	676
59	51	60	60	3009
42	12	60	60	504
2	6	60	60	12
58	8	60	60	464
33	20	60	60	660
11	13	60	60	143
3	3	60	60	9
38	14	60	60	532
42	31	60	60	1302
12	9	60	60	108
14	25	60	60	350
17	34	60	60	578
41	20	60	60	820
14	27	60	60	378
16	21	60	60	336
58	7	60	60	406
42	41	60	60	1722
9	13	60	60	117
8	46	60	60	368
2	10	60	60	20
8	10	60	60	80
2	17	60	60	34
10	22	60	60	220
60	27	60	60	1620
44	9	60	60	396
2	11	60	60	22
10	23	60	60	230
9	21	60	60	189
45	15	60	60	675
60	8	60	60	480
2	8	60	60	16
20	26	60	60	520
33	8	60	60	264
29	24	60	60	696
60	17	60	60	1020
59	16	60	60	944
14	19	60	60	266
59	5	60	60	295
6	4	60	60	24
5	31	60	60	155
47	14	60	60	658
21	20	60	60	420
33	26	60	60	858
59	11	60	60	649
39	12	60	60	468
59	27	60	60	1593
150	150
60
9	23	60	60	207
8	25	60	60	200
18	7	60	60	126
22	27	60	60	594
2	29	60	60	58
7	20	60	60	140
58	10	60	60	580
4	8	60	60	32
30	8	60	60	240
13	4	60	60	52
