***2D Rectangular Problem***
***Instances for the Single Large Object Placement Problem (SLOPP)***
Input parameter file: oi.txt
***************************************************************************************************************
Total number of instances 
LargeObject.Length	LargeObject.Width
Number of different item types (i)
Item[i].Length	Item[i].Width	Item[i].LowerBoundDemand	Item[i].UpperBoundDemand	Item[i].Value
17	25	100	100	425
23	24	100	100	552
25	21	100	100	525
24	22	100	100	528
25	16	100	100	400
19	19	100	100	361
24	25	100	100	600
22	17	100	100	374
20	20	100	100	400
16	17	100	100	272
19	20	100	100	380
20	15	100	100	300
15	19	100	100	285
15	15	100	100	225
25	23	100	100	575
23	19	100	100	437
17	15	100	100	255
15	18	100	100	270
18	15	100	100	270
22	15	100	100	330
20	16	100	100	320
24	18	100	100	432
25	15	100	100	375
21	25	100	100	525
21	20	100	100	420
16	16	100	100	256
15	24	100	100	360
18	17	100	100	306
22	20	100	100	440
24	17	100	100	408
18	16	100	100	288
17	19	100	100	323
16	15	100	100	240
16	25	100	100	400
19	25	100	100	475
16	19	100	100	304
150	150
48
16	21	100	100	336
25	21	100	100	525
25	15	100	100	375
21	25	100	100	525
18	20	100	100	360
23	18	100	100	414
23	15	100	100	345
15	21	100	100	315
20	22	100	100	440
22	15	100	100	330
18	15	100	100	270
17	15	100	100	255
23	25	100	100	575
20	15	100	100	300
21	22	100	100	462
24	17	100	100	408
21	23	100	100	483
15	24	100	100	360
15	15	100	100	225
15	19	100	100	285
15	23	100	100	345
20	20	100	100	400
25	25	100	100	625
18	19	100	100	342
24	20	100	100	480
23	19	100	100	437
25	22	100	100	550
25	23	100	100	575
18	17	100	100	306
15	22	100	100	330
25	16	100	100	400
21	16	100	100	336
16	25	100	100	400
16	24	100	100	384
15	20	100	100	300
16	15	100	100	240
23	16	100	100	368
24	15	100	100	360
22	16	100	100	352
25	17	100	100	425
20	16	100	100	320
20	25	100	100	500
16	16	100	100	256
17	21	100	100	357
19	17	100	100	323
16	18	100	100	288
18	18	100	100	324
24	25	100	100	600
150	150
79
25	24	100	100	600
15	16	100	100	240
23	23	100	100	529
15	20	100	100	300
25	20	100	100	500
15	17	100	100	255
19	16	100	100	304
22	25	100	100	550
15	15	100	100	225
20	25	100	100	500
25	15	100	100	375
20	21	100	100	420
15	21	100	100	315
18	21	100	100	378
22	23	100	100	506
24	18	100	100	432
25	19	100	100	475
16	24	100	100	384
25	18	100	100	450
15	23	100	100	345
25	21	100	100	525
25	23	100	100	575
22	15	100	100	330
16	21	100	100	336
15	25	100	100	375
24	25	100	100	600
17	20	100	100	340
17	21	100	100	357
20	19	100	100	380
25	25	100	100	625
16	22	100	100	352
19	15	100	100	285
24	15	100	100	360
16	16	100	100	256
17	17	100	100	289
16	15	100	100	240
21	16	100	100	336
23	17	100	100	391
21	17	100	100	357
15	22	100	100	330
22	17	100	100	374
25	17	100	100	425
20	23	100	100	460
16	25	100	100	400
24	23	100	100	552
23	15	100	100	345
20	18	100	100	360
23	16	100	100	368
16	17	100	100	272
17	15	100	100	255
15	19	100	100	285
21	15	100	100	315
20	15	100	100	300
20	24	100	100	480
23	25	100	100	575
19	17	100	100	323
15	24	100	100	360
16	23	100	100	368
15	18	100	100	270
25	16	100	100	400
24	17	100	100	408
24	20	100	100	480
18	25	100	100	450
22	19	100	100	418
17	24	100	100	408
22	18	100	100	396
19	24	100	100	456
17	25	100	100	425
19	25	100	100	475
16	18	100	100	288
18	18	100	100	324
20	20	100	100	400
18	15	100	100	270
23	18	100	100	414
24	16	100	100	384
17	18	100	100	306
23	22	100	100	506
19	19	100	100	361
18	16	100	100	288
150	150
91
25	25	100	100	625
20	23	100	100	460
17	16	100	100	272
25	17	100	100	425
24	15	100	100	360
22	16	100	100	352
18	16	100	100	288
16	19	100	100	304
16	25	100	100	400
17	15	100	100	255
22	23	100	100	506
15	24	100	100	360
16	23	100	100	368
24	24	100	100	576
24	19	100	100	456
24	17	100	100	408
21	18	100	100	378
22	19	100	100	418
18	25	100	100	450
18	21	100	100	378
15	22	100	100	330
15	15	100	100	225
23	15	100	100	345
21	25	100	100	525
20	22	100	100	440
22	15	100	100	330
16	18	100	100	288
25	15	100	100	375
15	16	100	100	240
15	17	100	100	255
15	25	100	100	375
19	20	100	100	380
24	16	100	100	384
17	17	100	100	289
17	20	100	100	340
22	24	100	100	528
17	21	100	100	357
25	23	100	100	575
18	15	100	100	270
21	15	100	100	315
23	18	100	100	414
25	16	100	100	400
20	18	100	100	360
23	22	100	100	506
19	19	100	100	361
17	23	100	100	391
25	24	100	100	600
25	20	100	100	500
21	24	100	100	504
15	23	100	100	345
22	22	100	100	484
25	18	100	100	450
16	15	100	100	240
20	15	100	100	300
15	19	100	100	285
15	18	100	100	270
18	19	100	100	342
22	25	100	100	550
24	20	100	100	480
24	21	100	100	504
23	19	100	100	437
19	15	100	100	285
22	17	100	100	374
16	21	100	100	336
25	22	100	100	550
18	24	100	100	432
23	24	100	100	552
19	25	100	100	475
25	19	100	100	475
17	19	100	100	323
23	25	100	100	575
23	20	100	100	460
15	20	100	100	300
17	22	100	100	374
19	17	100	100	323
24	25	100	100	600
19	22	100	100	418
15	21	100	100	315
17	24	100	100	408
21	21	100	100	441
23	23	100	100	529
24	22	100	100	528
16	20	100	100	320
16	24	100	100	384
18	23	100	100	414
19	21	100	100	399
25	21	100	100	525
17	25	100	100	425
21	23	100	100	483
16	22	100	100	352
21	16	100	100	336
150	150
83
25	25	100	100	625
15	16	100	100	240
18	19	100	100	342
21	16	100	100	336
21	15	100	100	315
22	24	100	100	528
23	17	100	100	391
17	17	100	100	289
18	17	100	100	306
22	15	100	100	330
18	18	100	100	324
20	15	100	100	300
24	16	100	100	384
15	25	100	100	375
17	16	100	100	272
15	20	100	100	300
19	15	100	100	285
16	25	100	100	400
24	23	100	100	552
20	19	100	100	380
22	19	100	100	418
24	25	100	100	600
21	25	100	100	525
19	21	100	100	399
15	24	100	100	360
25	15	100	100	375
15	15	100	100	225
23	25	100	100	575
22	23	100	100	506
18	25	100	100	450
24	19	100	100	456
25	23	100	100	575
23	22	100	100	506
23	15	100	100	345
17	19	100	100	323
17	25	100	100	425
18	24	100	100	432
19	25	100	100	475
25	16	100	100	400
21	18	100	100	378
21	20	100	100	420
24	22	100	100	528
19	22	100	100	418
17	15	100	100	255
22	18	100	100	396
21	24	100	100	504
22	25	100	100	550
19	16	100	100	304
15	19	100	100	285
20	25	100	100	500
16	19	100	100	304
25	21	100	100	525
20	16	100	100	320
20	23	100	100	460
19	23	100	100	437
21	22	100	100	462
18	15	100	100	270
15	17	100	100	255
18	16	100	100	288
25	17	100	100	425
18	22	100	100	396
16	16	100	100	256
18	20	100	100	360
17	18	100	100	306
21	21	100	100	441
25	20	100	100	500
16	24	100	100	384
16	20	100	100	320
15	18	100	100	270
20	17	100	100	340
24	15	100	100	360
15	21	100	100	315
15	23	100	100	345
16	15	100	100	240
16	23	100	100	368
21	19	100	100	399
24	18	100	100	432
20	21	100	100	420
25	24	100	100	600
20	20	100	100	400
15	22	100	100	330
19	19	100	100	361
23	18	100	100	414
150	150
77
25	21	100	100	525
25	15	100	100	375
15	17	100	100	255
16	19	100	100	304
15	15	100	100	225
15	22	100	100	330
25	24	100	100	600
25	17	100	100	425
20	24	100	100	480
25	16	100	100	400
25	18	100	100	450
22	22	100	100	484
18	20	100	100	360
15	25	100	100	375
24	22	100	100	528
24	15	100	100	360
24	18	100	100	432
16	15	100	100	240
21	16	100	100	336
23	18	100	100	414
22	25	100	100	550
15	18	100	100	270
20	21	100	100	420
17	24	100	100	408
15	16	100	100	240
19	16	100	100	304
15	20	100	100	300
24	17	100	100	408
18	25	100	100	450
22	17	100	100	374
18	16	100	100	288
21	18	100	100	378
25	22	100	100	550
21	23	100	100	483
22	16	100	100	352
17	25	100	100	425
25	19	100	100	475
16	16	100	100	256
21	25	100	100	525
15	24	100	100	360
22	23	100	100	506
16	23	100	100	368
25	25	100	100	625
17	15	100	100	255
15	19	100	100	285
16	22	100	100	352
19	24	100	100	456
16	25	100	100	400
25	23	100	100	575
21	15	100	100	315
18	18	100	100	324
21	24	100	100	504
23	19	100	100	437
19	15	100	100	285
18	22	100	100	396
24	19	100	100	456
22	24	100	100	528
19	17	100	100	323
21	19	100	100	399
24	20	100	100	480
23	20	100	100	460
17	18	100	100	306
17	23	100	100	391
19	25	100	100	475
24	24	100	100	576
20	16	100	100	320
18	24	100	100	432
17	19	100	100	323
21	21	100	100	441
16	24	100	100	384
20	25	100	100	500
25	20	100	100	500
16	18	100	100	288
22	18	100	100	396
19	22	100	100	418
20	15	100	100	300
24	25	100	100	600
150	150
65
25	25	100	100	625
25	15	100	100	375
21	18	100	100	378
25	17	100	100	425
21	25	100	100	525
21	21	100	100	441
23	23	100	100	529
24	22	100	100	528
25	16	100	100	400
24	19	100	100	456
22	25	100	100	550
25	19	100	100	475
23	21	100	100	483
24	16	100	100	384
18	15	100	100	270
15	25	100	100	375
18	24	100	100	432
24	21	100	100	504
23	25	100	100	575
17	25	100	100	425
22	15	100	100	330
19	23	100	100	437
25	20	100	100	500
20	19	100	100	380
20	25	100	100	500
24	23	100	100	552
16	22	100	100	352
24	18	100	100	432
15	15	100	100	225
20	15	100	100	300
16	15	100	100	240
21	15	100	100	315
22	18	100	100	396
24	15	100	100	360
24	25	100	100	600
16	18	100	100	288
15	17	100	100	255
16	23	100	100	368
25	22	100	100	550
19	22	100	100	418
25	23	100	100	575
17	22	100	100	374
17	17	100	100	289
19	21	100	100	399
25	24	100	100	600
17	20	100	100	340
17	15	100	100	255
16	19	100	100	304
17	16	100	100	272
15	19	100	100	285
23	22	100	100	506
15	23	100	100	345
15	21	100	100	315
19	16	100	100	304
16	16	100	100	256
19	24	100	100	456
15	16	100	100	240
20	17	100	100	340
19	18	100	100	342
16	24	100	100	384
15	20	100	100	300
18	25	100	100	450
25	21	100	100	525
18	23	100	100	414
17	24	100	100	408
150	150
91
25	25	100	100	625
15	15	100	100	225
15	22	100	100	330
16	21	100	100	336
15	20	100	100	300
