***2D Rectangular Problem***
***Instances for the Single Large Object Placement Problem (SLOPP)***
Input parameter file: oi.txt
***************************************************************************************************************
Total number of instances 
LargeObject.Length	LargeObject.Width
Number of different item types (i)
Item[i].Length	Item[i].Width	Item[i].LowerBoundDemand	Item[i].UpperBoundDemand	Item[i].Value
38	45	100	100	1710
47	16	100	100	752
25	19	100	100	475
16	18	100	100	288
6	17	100	100	102
24	13	100	100	312
42	30	100	100	1260
48	9	100	100	432
46	9	100	100	414
1	24	100	100	24
30	14	100	100	420
44	5	100	100	220
43	17	100	100	731
31	12	100	100	372
19	7	100	100	133
19	11	100	100	209
8	29	100	100	232
43	5	100	100	215
5	21	100	100	105
22	9	100	100	198
20	19	100	100	380
4	12	100	100	48
5	8	100	100	40
19	5	100	100	95
12	22	100	100	264
28	8	100	100	224
9	16	100	100	144
4	7	100	100	28
9	3	100	100	27
46	7	100	100	322
35	17	100	100	595
49	12	100	100	588
36	3	100	100	108
150	150
100
1	8	100	100	8
46	24	100	100	1104
37	9	100	100	333
2	15	100	100	30
7	4	100	100	28
14	19	100	100	266
50	19	100	100	950
4	23	100	100	92
43	18	100	100	774
37	10	100	100	370
5	7	100	100	35
15	17	100	100	255
4	11	100	100	44
36	21	100	100	756
1	3	100	100	3
48	6	100	100	288
45	12	100	100	540
20	24	100	100	480
39	7	100	100	273
2	31	100	100	62
8	11	100	100	88
39	3	100	100	117
3	12	100	100	36
42	12	100	100	504
19	30	100	100	570
22	28	100	100	616
39	23	100	100	897
37	20	100	100	740
6	17	100	100	102
23	7	100	100	161
10	13	100	100	130
1	32	100	100	32
44	20	100	100	880
33	6	100	100	198
45	19	100	100	855
50	21	100	100	1050
1	20	100	100	20
37	2	100	100	74
10	18	100	100	180
47	33	100	100	1551
50	6	100	100	300
25	2	100	100	50
2	18	100	100	36
46	17	100	100	782
43	17	100	100	731
45	7	100	100	315
32	15	100	100	480
2	20	100	100	40
1	9	100	100	9
7	10	100	100	70
24	14	100	100	336
50	8	100	100	400
28	9	100	100	252
35	15	100	100	525
49	10	100	100	490
8	21	100	100	168
23	24	100	100	552
46	22	100	100	1012
50	13	100	100	650
13	13	100	100	169
8	4	100	100	32
32	14	100	100	448
45	28	100	100	1260
34	15	100	100	510
26	33	100	100	858
48	22	100	100	1056
19	16	100	100	304
15	16	100	100	240
22	10	100	100	220
48	20	100	100	960
21	7	100	100	147
2	7	100	100	14
24	13	100	100	312
38	20	100	100	760
24	22	100	100	528
7	14	100	100	98
27	22	100	100	594
1	25	100	100	25
38	11	100	100	418
2	4	100	100	8
15	10	100	100	150
18	18	100	100	324
41	24	100	100	984
21	25	100	100	525
50	27	100	100	1350
17	29	100	100	493
13	10	100	100	130
6	34	100	100	204
3	4	100	100	12
4	16	100	100	64
49	6	100	100	294
34	9	100	100	306
39	22	100	100	858
24	16	100	100	384
18	3	100	100	54
13	21	100	100	273
42	17	100	100	714
49	5	100	100	245
20	9	100	100	180
9	18	100	100	162
150	150
100
9	4	100	100	36
31	19	100	100	589
19	40	100	100	760
29	16	100	100	464
12	5	100	100	60
20	12	100	100	240
34	20	100	100	680
15	29	100	100	435
43	27	100	100	1161
40	6	100	100	240
29	21	100	100	609
44	9	100	100	396
16	8	100	100	128
14	23	100	100	322
3	10	100	100	30
47	22	100	100	1034
16	10	100	100	160
29	12	100	100	348
8	16	100	100	128
47	13	100	100	611
5	13	100	100	65
46	7	100	100	322
14	24	100	100	336
49	29	100	100	1421
14	10	100	100	140
50	13	100	100	650
47	18	100	100	846
1	10	100	100	10
48	6	100	100	288
6	40	100	100	240
5	16	100	100	80
23	4	100	100	92
50	7	100	100	350
10	7	100	100	70
35	9	100	100	315
27	16	100	100	432
48	21	100	100	1008
1	17	100	100	17
10	5	100	100	50
38	12	100	100	456
8	9	100	100	72
18	17	100	100	306
47	6	100	100	282
8	10	100	100	80
8	12	100	100	96
39	28	100	100	1092
40	17	100	100	680
13	11	100	100	143
13	22	100	100	286
30	37	100	100	1110
15	34	100	100	510
48	18	100	100	864
50	17	100	100	850
26	19	100	100	494
31	17	100	100	527
32	12	100	100	384
14	8	100	100	112
29	13	100	100	377
1	16	100	100	16
21	13	100	100	273
31	3	100	100	93
44	8	100	100	352
1	9	100	100	9
4	4	100	100	16
50	23	100	100	1150
7	38	100	100	266
48	29	100	100	1392
1	3	100	100	3
19	12	100	100	228
25	19	100	100	475
24	21	100	100	504
1	12	100	100	12
40	15	100	100	600
33	16	100	100	528
21	10	100	100	210
11	15	100	100	165
32	16	100	100	512
2	30	100	100	60
38	22	100	100	836
17	24	100	100	408
38	9	100	100	342
2	37	100	100	74
18	26	100	100	468
48	32	100	100	1536
36	6	100	100	216
34	10	100	100	340
2	17	100	100	34
2	7	100	100	14
46	24	100	100	1104
50	14	100	100	700
13	7	100	100	91
38	2	100	100	76
38	17	100	100	646
48	19	100	100	912
11	30	100	100	330
7	25	100	100	175
15	3	100	100	45
41	20	100	100	820
21	3	100	100	63
24	17	100	100	408
150	150
100
20	4	100	100	80
49	8	100	100	392
48	22	100	100	1056
6	1	100	100	6
16	19	100	100	304
31	7	100	100	217
1	24	100	100	24
2	12	100	100	24
40	22	100	100	880
14	16	100	100	224
9	12	100	100	108
28	15	100	100	420
4	34	100	100	136
30	15	100	100	450
5	17	100	100	85
47	25	100	100	1175
50	17	100	100	850
1	25	100	100	25
26	9	100	100	234
10	24	100	100	240
8	20	100	100	160
47	13	100	100	611
2	8	100	100	16
6	17	100	100	102
41	27	100	100	1107
10	12	100	100	120
2	9	100	100	18
25	2	100	100	50
2	18	100	100	36
42	13	100	100	546
34	6	100	100	204
6	7	100	100	42
3	9	100	100	27
41	9	100	100	369
10	19	100	100	190
50	5	100	100	250
44	23	100	100	1012
6	11	100	100	66
14	7	100	100	98
50	15	100	100	750
20	12	100	100	240
49	9	100	100	441
12	35	100	100	420
27	22	100	100	594
12	22	100	100	264
26	11	100	100	286
5	34	100	100	170
2	25	100	100	50
23	12	100	100	276
49	10	100	100	490
29	6	100	100	174
38	32	100	100	1216
23	26	100	100	598
50	10	100	100	500
42	7	100	100	294
17	11	100	100	187
50	16	100	100	800
49	13	100	100	637
13	2	100	100	26
38	4	100	100	152
1	14	100	100	14
49	17	100	100	833
45	9	100	100	405
26	29	100	100	754
5	26	100	100	130
8	9	100	100	72
1	22	100	100	22
16	10	100	100	160
34	13	100	100	442
1	20	100	100	20
48	12	100	100	576
1	19	100	100	19
7	5	100	100	35
45	31	100	100	1395
25	8	100	100	200
5	9	100	100	45
50	22	100	100	1100
23	8	100	100	184
24	8	100	100	192
49	27	100	100	1323
26	26	100	100	676
48	18	100	100	864
25	15	100	100	375
16	8	100	100	128
2	7	100	100	14
31	6	100	100	186
36	34	100	100	1224
4	11	100	100	44
4	14	100	100	56
5	8	100	100	40
49	21	100	100	1029
2	22	100	100	44
35	28	100	100	980
10	21	100	100	210
40	2	100	100	80
42	17	100	100	714
1	10	100	100	10
22	25	100	100	550
41	11	100	100	451
24	12	100	100	288
150	150
100
40	16	100	100	640
40	11	100	100	440
6	18	100	100	108
15	32	100	100	480
12	9	100	100	108
18	9	100	100	162
47	26	100	100	1222
47	15	100	100	705
50	11	100	100	550
3	13	100	100	39
18	7	100	100	126
48	4	100	100	192
44	2	100	100	88
2	12	100	100	24
33	18	100	100	594
50	16	100	100	800
8	19	100	100	152
19	16	100	100	304
29	5	100	100	145
50	8	100	100	400
45	7	100	100	315
46	9	100	100	414
30	23	100	100	690
9	9	100	100	81
36	10	100	100	360
5	13	100	100	65
36	8	100	100	288
41	11	100	100	451
30	10	100	100	300
5	4	100	100	20
45	37	100	100	1665
35	3	100	100	105
31	18	100	100	558
49	5	100	100	245
4	23	100	100	92
27	7	100	100	189
8	15	100	100	120
50	13	100	100	650
4	6	100	100	24
50	3	100	100	150
2	13	100	100	26
31	17	100	100	527
32	10	100	100	320
29	17	100	100	493
37	13	100	100	481
1	21	100	100	21
49	4	100	100	196
49	12	100	100	588
8	21	100	100	168
49	17	100	100	833
3	18	100	100	54
6	16	100	100	96
1	16	100	100	16
41	8	100	100	328
1	5	100	100	5
20	17	100	100	340
38	8	100	100	304
14	13	100	100	182
12	15	100	100	180
2	9	100	100	18
21	21	100	100	441
49	42	100	100	2058
35	10	100	100	350
11	19	100	100	209
3	20	100	100	60
44	9	100	100	396
18	10	100	100	180
50	9	100	100	450
35	21	100	100	735
28	9	100	100	252
38	10	100	100	380
31	11	100	100	341
5	16	100	100	80
46	10	100	100	460
36	4	100	100	144
2	34	100	100	68
50	6	100	100	300
12	10	100	100	120
37	3	100	100	111
6	7	100	100	42
1	13	100	100	13
8	18	100	100	144
50	22	100	100	1100
36	7	100	100	252
1	9	100	100	9
7	19	100	100	133
7	17	100	100	119
37	12	100	100	444
19	26	100	100	494
1	15	100	100	15
3	10	100	100	30
13	13	100	100	169
13	29	100	100	377
38	27	100	100	1026
23	10	100	100	230
50	25	100	100	1250
5	7	100	100	35
26	6	100	100	156
15	14	100	100	210
34	19	100	100	646
150	150
100
49	25	100	100	1225
2	16	100	100	32
1	25	100	100	25
26	19	100	100	494
41	17	100	100	697
44	13	100	100	572
2	30	100	100	60
47	17	100	100	799
48	43	100	100	2064
33	13	100	100	429
5	2	100	100	10
3	3	100	100	9
3	10	100	100	30
1	9	100	100	9
4	27	100	100	108
3	6	100	100	18
49	6	100	100	294
49	7	100	100	343
50	25	100	100	1250
39	22	100	100	858
50	14	100	100	700
42	12	100	100	504
27	17	100	100	459
13	23	100	100	299
23	28	100	100	644
3	20	100	100	60
1	2	100	100	2
8	12	100	100	96
16	11	100	100	176
23	25	100	100	575
24	12	100	100	288
1	19	100	100	19
44	23	100	100	1012
50	4	100	100	200
5	9	100	100	45
50	20	100	100	1000
32	12	100	100	384
13	11	100	100	143
40	17	100	100	680
1	21	100	100	21
40	8	100	100	320
1	22	100	100	22
15	1	100	100	15
49	27	100	100	1323
1	13	100	100	13
25	10	100	100	250
50	27	100	100	1350
27	22	100	100	594
