***2D Rectangular Problem***
***Instances for the Single Large Object Placement Problem (SLOPP)***
Input parameter file: oi.txt
***************************************************************************************************************
Total number of instances 
LargeObject.Length	LargeObject.Width
Number of different item types (i)
Item[i].Length	Item[i].Width	Item[i].LowerBoundDemand	Item[i].UpperBoundDemand	Item[i].Value
21	25	70	70	525
25	19	70	70	475
29	23	70	70	667
29	20	70	70	580
25	28	70	70	700
21	29	70	70	609
19	20	70	70	380
26	21	70	70	546
29	27	70	70	783
21	27	70	70	567
29	21	70	70	609
28	27	70	70	756
23	28	70	70	644
20	28	70	70	560
27	20	70	70	540
21	22	70	70	462
27	19	70	70	513
20	26	70	70	520
19	26	70	70	494
21	28	70	70	588
25	20	70	70	500
28	26	70	70	728
21	19	70	70	399
23	27	70	70	621
20	19	70	70	380
24	29	70	70	696
20	23	70	70	460
24	19	70	70	456
25	21	70	70	525
22	22	70	70	484
19	28	70	70	532
24	24	70	70	576
28	28	70	70	784
19	24	70	70	456
28	20	70	70	560
20	20	70	70	400
26	28	70	70	728
23	19	70	70	437
22	20	70	70	440
150	150
70
20	19	70	70	380
28	29	70	70	812
24	20	70	70	480
20	20	70	70	400
29	29	70	70	841
23	20	70	70	460
25	29	70	70	725
25	19	70	70	475
19	19	70	70	361
29	27	70	70	783
24	25	70	70	600
22	20	70	70	440
27	26	70	70	702
20	29	70	70	580
22	24	70	70	528
22	19	70	70	418
21	19	70	70	399
27	29	70	70	783
24	19	70	70	456
25	26	70	70	650
28	21	70	70	588
25	27	70	70	675
19	28	70	70	532
21	29	70	70	609
29	26	70	70	754
22	29	70	70	638
22	27	70	70	594
19	22	70	70	418
20	28	70	70	560
20	27	70	70	540
26	21	70	70	546
27	22	70	70	594
29	25	70	70	725
29	20	70	70	580
26	19	70	70	494
20	24	70	70	480
29	22	70	70	638
19	20	70	70	380
24	26	70	70	624
19	29	70	70	551
27	20	70	70	540
26	22	70	70	572
29	21	70	70	609
27	19	70	70	513
24	29	70	70	696
25	23	70	70	575
21	27	70	70	567
22	21	70	70	462
25	28	70	70	700
19	24	70	70	456
28	26	70	70	728
29	24	70	70	696
29	23	70	70	667
19	26	70	70	494
23	26	70	70	598
25	21	70	70	525
26	27	70	70	702
29	19	70	70	551
28	27	70	70	756
19	27	70	70	513
20	26	70	70	520
20	25	70	70	500
21	21	70	70	441
24	24	70	70	576
19	21	70	70	399
23	28	70	70	644
22	28	70	70	616
23	19	70	70	437
28	19	70	70	532
20	21	70	70	420
150	150
70
20	19	70	70	380
28	29	70	70	812
29	25	70	70	725
29	27	70	70	783
21	29	70	70	609
26	26	70	70	676
29	21	70	70	609
29	29	70	70	841
27	26	70	70	702
29	20	70	70	580
27	20	70	70	540
19	19	70	70	361
20	20	70	70	400
24	22	70	70	528
20	22	70	70	440
20	29	70	70	580
19	20	70	70	380
20	27	70	70	540
20	26	70	70	520
27	22	70	70	594
29	19	70	70	551
19	25	70	70	475
19	21	70	70	399
21	24	70	70	504
24	29	70	70	696
23	22	70	70	506
26	19	70	70	494
19	29	70	70	551
28	24	70	70	672
24	28	70	70	672
28	26	70	70	728
22	19	70	70	418
24	20	70	70	480
26	21	70	70	546
24	27	70	70	648
21	20	70	70	420
22	22	70	70	484
21	19	70	70	399
26	23	70	70	598
19	26	70	70	494
28	19	70	70	532
21	26	70	70	546
25	29	70	70	725
28	27	70	70	756
24	19	70	70	456
23	28	70	70	644
27	29	70	70	783
23	29	70	70	667
19	28	70	70	532
27	25	70	70	675
29	24	70	70	696
28	22	70	70	616
29	22	70	70	638
19	27	70	70	513
29	28	70	70	812
25	22	70	70	550
21	22	70	70	462
28	20	70	70	560
26	22	70	70	572
28	23	70	70	644
24	21	70	70	504
21	27	70	70	567
23	23	70	70	529
22	20	70	70	440
20	23	70	70	460
22	29	70	70	638
20	28	70	70	560
20	21	70	70	420
22	28	70	70	616
26	28	70	70	728
150	150
70
29	19	70	70	551
29	21	70	70	609
20	22	70	70	440
26	19	70	70	494
19	29	70	70	551
29	24	70	70	696
19	19	70	70	361
23	19	70	70	437
28	27	70	70	756
19	25	70	70	475
23	27	70	70	621
19	28	70	70	532
20	19	70	70	380
22	28	70	70	616
19	21	70	70	399
22	21	70	70	462
28	26	70	70	728
21	21	70	70	441
20	29	70	70	580
29	29	70	70	841
19	27	70	70	513
22	26	70	70	572
20	27	70	70	540
22	20	70	70	440
26	25	70	70	650
29	27	70	70	783
25	29	70	70	725
21	27	70	70	567
29	28	70	70	812
29	25	70	70	725
25	19	70	70	475
24	27	70	70	648
23	29	70	70	667
29	26	70	70	754
23	25	70	70	575
19	20	70	70	380
28	19	70	70	532
24	19	70	70	456
19	23	70	70	437
19	22	70	70	418
22	23	70	70	506
26	29	70	70	754
28	24	70	70	672
28	25	70	70	700
27	23	70	70	621
23	22	70	70	506
24	26	70	70	624
26	28	70	70	728
22	25	70	70	550
21	29	70	70	609
27	28	70	70	756
27	19	70	70	513
29	23	70	70	667
27	26	70	70	702
29	20	70	70	580
21	23	70	70	483
27	29	70	70	783
19	26	70	70	494
21	22	70	70	462
20	23	70	70	460
19	24	70	70	456
22	29	70	70	638
24	21	70	70	504
28	23	70	70	644
29	22	70	70	638
21	26	70	70	546
24	29	70	70	696
27	25	70	70	675
21	28	70	70	588
25	25	70	70	625
150	150
70
19	26	70	70	494
28	19	70	70	532
23	22	70	70	506
23	27	70	70	621
19	20	70	70	380
29	28	70	70	812
29	21	70	70	609
20	29	70	70	580
29	24	70	70	696
19	29	70	70	551
20	28	70	70	560
25	19	70	70	475
29	23	70	70	667
29	29	70	70	841
19	28	70	70	532
22	29	70	70	638
20	27	70	70	540
21	24	70	70	504
23	25	70	70	575
27	29	70	70	783
29	26	70	70	754
29	25	70	70	725
20	24	70	70	480
26	29	70	70	754
21	23	70	70	483
21	28	70	70	588
19	19	70	70	361
29	19	70	70	551
21	21	70	70	441
23	26	70	70	598
25	29	70	70	725
28	26	70	70	728
28	27	70	70	756
26	27	70	70	702
24	25	70	70	600
29	22	70	70	638
25	24	70	70	600
22	23	70	70	506
25	20	70	70	500
23	28	70	70	644
19	27	70	70	513
21	19	70	70	399
26	19	70	70	494
22	22	70	70	484
24	19	70	70	456
28	20	70	70	560
29	20	70	70	580
20	20	70	70	400
19	21	70	70	399
27	20	70	70	540
27	26	70	70	702
19	24	70	70	456
23	21	70	70	483
22	19	70	70	418
28	22	70	70	616
25	27	70	70	675
28	29	70	70	812
20	25	70	70	500
24	28	70	70	672
22	28	70	70	616
23	20	70	70	460
28	23	70	70	644
29	27	70	70	783
21	29	70	70	609
19	23	70	70	437
26	21	70	70	546
23	29	70	70	667
19	25	70	70	475
20	22	70	70	440
26	26	70	70	676
150	150
70
27	28	70	70	756
25	29	70	70	725
20	29	70	70	580
29	29	70	70	841
29	19	70	70	551
19	26	70	70	494
23	27	70	70	621
23	20	70	70	460
19	23	70	70	437
24	29	70	70	696
20	23	70	70	460
21	19	70	70	399
23	19	70	70	437
26	28	70	70	728
27	19	70	70	513
29	23	70	70	667
25	21	70	70	525
19	29	70	70	551
26	20	70	70	520
19	19	70	70	361
21	21	70	70	441
20	19	70	70	380
21	28	70	70	588
29	22	70	70	638
22	29	70	70	638
26	23	70	70	598
28	22	70	70	616
21	29	70	70	609
22	27	70	70	594
23	26	70	70	598
26	27	70	70	702
29	25	70	70	725
19	24	70	70	456
29	24	70	70	696
20	28	70	70	560
20	24	70	70	480
19	22	70	70	418
24	21	70	70	504
28	19	70	70	532
22	21	70	70	462
25	24	70	70	600
26	22	70	70	572
28	29	70	70	812
29	20	70	70	580
21	27	70	70	567
29	26	70	70	754
25	28	70	70	700
29	21	70	70	609
23	21	70	70	483
24	25	70	70	600
26	29	70	70	754
28	26	70	70	728
24	22	70	70	528
28	24	70	70	672
19	25	70	70	475
20	20	70	70	400
19	28	70	70	532
22	25	70	70	550
19	21	70	70	399
29	28	70	70	812
26	26	70	70	676
28	27	70	70	756
24	28	70	70	672
22	26	70	70	572
20	26	70	70	520
24	24	70	70	576
22	28	70	70	616
25	20	70	70	500
29	27	70	70	783
20	25	70	70	500
150	150
70
21	28	70	70	588
19	20	70	70	380
19	26	70	70	494
20	19	70	70	380
24	26	70	70	624
22	29	70	70	638
19	25	70	70	475
19	29	70	70	551
29	28	70	70	812
21	29	70	70	609
25	28	70	70	700
29	26	70	70	754
25	27	70	70	675
26	20	70	70	520
21	20	70	70	420
27	19	70	70	513
19	27	70	70	513
25	29	70	70	725
19	28	70	70	532
28	26	70	70	728
21	19	70	70	399
29	25	70	70	725
20	27	70	70	540
29	19	70	70	551
19	21	70	70	399
27	29	70	70	783
23	26	70	70	598
22	20	70	70	440
19	23	70	70	437
24	19	70	70	456
28	19	70	70	532
29	27	70	70	783
29	29	70	70	841
29	21	70	70	609
26	19	70	70	494
19	22	70	70	418
23	29	70	70	667
27	23	70	70	621
23	19	70	70	437
29	22	70	70	638
26	29	70	70	754
23	25	70	70	575
24	25	70	70	600
29	23	70	70	667
28	25	70	70	700
27	28	70	70	756
22	27	70	70	594
28	21	70	70	588
24	27	70	70	648
22	28	70	70	616
21	22	70	70	462
21	27	70	70	567
28	22	70	70	616
21	25	70	70	525
27	22	70	70	594
24	24	70	70	576
24	20	70	70	480
22	26	70	70	572
25	24	70	70	600
29	20	70	70	580
20	24	70	70	480
24	28	70	70	672
22	19	70	70	418
21	23	70	70	483
24	22	70	70	528
19	19	70	70	361
25	25	70	70	625
27	27	70	70	729
20	26	70	70	520
23	24	70	70	552
150	150
70
29	19	70	70	551
23	22	70	70	506
27	19	70	70	513
27	29	70	70	783
29	28	70	70	812
28	19	70	70	532
25	29	70	70	725
29	26	70	70	754
29	29	70	70	841
19	21	70	70	399
29	23	70	70	667
19	29	70	70	551
21	29	70	70	609
29	24	70	70	696
19	25	70	70	475
29	25	70	70	725
26	19	70	70	494
19	19	70	70	361
22	29	70	70	638
23	19	70	70	437
19	28	70	70	532
21	23	70	70	483
21	25	70	70	525
20	23	70	70	460
22	28	70	70	616
